client_id,target
test_Client_10202,0.11153846153846156
test_Client_10203,0.10999999999999997
test_Client_10204,0.10200000000000001
test_Client_10205,0.2054687500000001
test_Client_10206,0.08622222222222223
test_Client_10207,0.27999999999999997
test_Client_10208,0.05833333333333335
test_Client_10209,0.07341772151898732
test_Client_1021,0.10937499999999997
test_Client_10210,0.13774193548387095
test_Client_10211,0.144
test_Client_10212,0.0775471698113207
test_Client_10213,0.05384615384615386
test_Client_10214,0.16051282051282056
test_Client_10215,0.15999999999999998
test_Client_10216,0.08666666666666667
test_Client_10217,0.11905405405405409
test_Client_10218,0.035
test_Client_10219,0.08918032786885248
test_Client_1022,0.18338235294117647
test_Client_10220,0.15843137254901965
test_Client_10221,0.2566666666666666
test_Client_10222,0.15
test_Client_10223,0.33
test_Client_10224,0.2136585365853658
test_Client_10225,0.168
test_Client_10226,0.15727272727272726
test_Client_10227,0.22612903225806458
test_Client_10228,0.22280701754385968
test_Client_10229,0.09086956521739131
test_Client_1023,0.21941176470588233
test_Client_10230,0.11
test_Client_10231,0.07734693877551017
test_Client_10232,0.04866666666666668
test_Client_10233,0.019473684210526324
test_Client_10234,0.14625
test_Client_10235,0.22529411764705887
test_Client_10236,0.07410256410256412
test_Client_10237,0.20464285714285718
test_Client_10238,0.12633333333333333
test_Client_10239,0.060000000000000005
test_Client_1024,0.12124999999999998
test_Client_10240,0.0330232558139535
test_Client_10241,0.10750000000000001
test_Client_10242,0.053157894736842126
test_Client_10243,0.0493103448275862
test_Client_10244,0.10147058823529412
test_Client_10245,0.1307142857142857
test_Client_10246,0.13299999999999998
test_Client_10247,0.04
test_Client_10248,0.1229333333333333
test_Client_10249,0.11500000000000002
test_Client_1025,0.09365384615384616
test_Client_10250,0.04632352941176469
test_Client_10251,0.037
test_Client_10252,0.09666666666666666
test_Client_10253,0.0917391304347826
test_Client_10254,0.1416666666666667
test_Client_10255,0.0463888888888889
test_Client_10256,0.03511627906976745
test_Client_10257,0.09846153846153848
test_Client_10258,0.17
test_Client_10259,0.05250000000000001
test_Client_1026,0.1536666666666667
test_Client_10260,0.23394736842105265
test_Client_10261,0.31500000000000017
test_Client_10262,0.0033333333333333335
test_Client_10263,0.21722222222222226
test_Client_10264,0.1
test_Client_10265,0.023243243243243256
test_Client_10266,0.18952380952380948
test_Client_10267,0.03396551724137933
test_Client_10268,0.158
test_Client_10269,0.04666666666666666
test_Client_1027,0.1416666666666667
test_Client_10270,0.0476190476190476
test_Client_10271,0.16851851851851848
test_Client_10272,0.028181818181818186
test_Client_10273,0.13089430894308937
test_Client_10274,0.1514285714285714
test_Client_10275,0.11599999999999998
test_Client_10276,0.0540909090909091
test_Client_10277,0.23925000000000002
test_Client_10278,0.09031249999999999
test_Client_10279,0.20154929577464792
test_Client_1028,0.125
test_Client_10280,0.40733333333333327
test_Client_10281,0.272
test_Client_10282,0.2681081081081081
test_Client_10283,0.05170731707317076
test_Client_10284,0.1427536231884058
test_Client_10285,0.13174418604651159
test_Client_10286,0.022500000000000003
test_Client_10287,0.1189024390243902
test_Client_10288,0.19863636363636364
test_Client_10289,0.09
test_Client_1029,0.01
test_Client_10290,0.10547619047619052
test_Client_10291,0.14101449275362316
test_Client_10292,0.04829268292682925
test_Client_10293,0.13974999999999999
test_Client_10294,0.062083333333333345
test_Client_10295,0.0
test_Client_10296,0.0358904109589041
test_Client_10297,0.10869565217391303
test_Client_10298,0.20595238095238097
test_Client_10299,0.13
test_Client_103,0.005
test_Client_1030,0.1608108108108108
test_Client_10300,0.2965
test_Client_10301,0.1577777777777778
test_Client_10302,0.10322033898305083
test_Client_10303,0.07833333333333332
test_Client_10304,0.1849295774647887
test_Client_10305,0.10217391304347824
test_Client_10306,0.045454545454545456
test_Client_10307,0.03894736842105263
test_Client_10308,0.05566037735849057
test_Client_10309,0.0
test_Client_1031,0.16166666666666668
test_Client_10310,0.0586153846153846
test_Client_10311,0.11557377049180323
test_Client_10312,0.08319444444444443
test_Client_10313,0.105
test_Client_10314,0.11
test_Client_10315,0.16
test_Client_10316,0.11083333333333334
test_Client_10317,0.07937500000000001
test_Client_10318,0.1394642857142857
test_Client_10319,0.13615384615384615
test_Client_1032,0.06666666666666667
test_Client_10320,0.1334146341463415
test_Client_10321,0.2203448275862069
test_Client_10322,0.40412499999999996
test_Client_10323,0.048571428571428585
test_Client_10324,0.10864864864864866
test_Client_10325,0.04044444444444446
test_Client_10326,0.013333333333333334
test_Client_10327,0.08775862068965518
test_Client_10328,0.19000000000000006
test_Client_10329,0.12218749999999999
test_Client_1033,0.20249999999999996
test_Client_10330,0.12333333333333334
test_Client_10331,0.03272727272727272
test_Client_10332,0.024
test_Client_10333,0.11831683168316837
test_Client_10334,0.04242424242424244
test_Client_10335,0.12157894736842106
test_Client_10336,0.10416666666666669
test_Client_10337,0.19384615384615392
test_Client_10338,0.0837142857142857
test_Client_10339,0.06258064516129033
test_Client_1034,0.0442857142857143
test_Client_10340,0.12129032258064512
test_Client_10341,0.06078947368421054
test_Client_10342,0.07151515151515152
test_Client_10343,0.15642857142857142
test_Client_10344,0.16637931034482759
test_Client_10345,0.07874999999999999
test_Client_10346,0.10943661971830984
test_Client_10347,0.03845238095238094
test_Client_10348,0.4666666666666668
test_Client_10349,0.0328301886792453
test_Client_1035,0.11952380952380953
test_Client_10350,0.10095238095238096
test_Client_10351,0.135
test_Client_10352,0.08869565217391305
test_Client_10353,0.23499999999999996
test_Client_10354,0.12461538461538463
test_Client_10355,0.10615384615384618
test_Client_10356,0.04857142857142854
test_Client_10357,0.05866666666666667
test_Client_10358,0.20440000000000003
test_Client_10359,0.1416326530612245
test_Client_1036,0.05692307692307693
test_Client_10360,0.15
test_Client_10361,0.14
test_Client_10362,0.23818181818181816
test_Client_10363,0.08090909090909092
test_Client_10364,0.13391304347826088
test_Client_10365,0.04794117647058825
test_Client_10366,0.22590163934426236
test_Client_10367,0.0919230769230769
test_Client_10368,0.1727272727272727
test_Client_10369,0.13437500000000002
test_Client_1037,0.10104166666666664
test_Client_10370,0.10250000000000001
test_Client_10371,0.0
test_Client_10372,0.2104878048780488
test_Client_10373,0.13542857142857145
test_Client_10374,0.26
test_Client_10375,0.018000000000000002
test_Client_10376,0.08
test_Client_10377,0.024473684210526325
test_Client_10378,0.009
test_Client_10379,0.09607142857142857
test_Client_1038,0.0625
test_Client_10380,0.12260869565217394
test_Client_10381,0.08866666666666667
test_Client_10382,0.09333333333333334
test_Client_10383,0.19346153846153846
test_Client_10384,0.1409375
test_Client_10385,0.03333333333333333
test_Client_10386,0.1924390243902439
test_Client_10387,0.08571428571428572
test_Client_10388,0.05714285714285716
test_Client_10389,0.07000000000000002
test_Client_1039,0.09
test_Client_10390,0.0125
test_Client_10391,0.21073170731707322
test_Client_10392,0.08249999999999999
test_Client_10393,0.10999999999999999
test_Client_10394,0.11641025641025639
test_Client_10395,0.0
test_Client_10396,0.08666666666666667
test_Client_10397,0.05
test_Client_10398,0.017187499999999998
test_Client_10399,0.0597058823529412
test_Client_104,0.1323809523809524
test_Client_1040,0.03
test_Client_10400,0.08290322580645162
test_Client_10401,0.10228571428571424
test_Client_10402,0.02428571428571429
test_Client_10403,0.44946341463414635
test_Client_10404,0.17090909090909093
test_Client_10405,0.04066666666666668
test_Client_10406,0.3706837606837608
test_Client_10407,0.18413333333333334
test_Client_10408,0.042499999999999996
test_Client_10409,0.08932203389830508
test_Client_1041,0.2788461538461538
test_Client_10410,0.01
test_Client_10411,0.19
test_Client_10412,0.20155172413793102
test_Client_10413,0.18
test_Client_10414,0.10400000000000001
test_Client_10415,0.015000000000000001
test_Client_10416,0.31666666666666665
test_Client_10417,0.0655
test_Client_10418,0.025
test_Client_10419,0.045483870967741945
test_Client_1042,0.1468067226890757
test_Client_10420,0.12068181818181817
test_Client_10421,0.05144578313253009
test_Client_10422,0.3134375
test_Client_10423,0.11461538461538463
test_Client_10424,0.24473684210526317
test_Client_10425,0.05333333333333334
test_Client_10426,0.03227272727272728
test_Client_10427,0.12
test_Client_10428,0.0
test_Client_10429,0.18303030303030307
test_Client_1043,0.08479166666666661
test_Client_10430,0.04424242424242426
test_Client_10431,0.09459016393442621
test_Client_10432,0.09539999999999998
test_Client_10433,0.08338709677419351
test_Client_10434,0.23925925925925925
test_Client_10435,0.10999999999999997
test_Client_10436,0.23869565217391303
test_Client_10437,0.11476923076923078
test_Client_10438,0.26154761904761903
test_Client_10439,0.17560000000000003
test_Client_1044,0.13520000000000007
test_Client_10440,0.08499999999999999
test_Client_10441,0.06312499999999999
test_Client_10442,0.23813186813186812
test_Client_10443,0.14045454545454544
test_Client_10444,0.0866666666666667
test_Client_10445,0.17
test_Client_10446,0.08263157894736839
test_Client_10447,0.07386363636363634
test_Client_10448,0.15437499999999998
test_Client_10449,0.14600000000000002
test_Client_1045,0.10259259259259258
test_Client_10450,0.06
test_Client_10451,0.08333333333333333
test_Client_10452,0.09487804878048778
test_Client_10453,0.16567567567567573
test_Client_10454,0.09214285714285715
test_Client_10455,0.15714285714285717
test_Client_10456,0.04533333333333335
test_Client_10457,0.0325
test_Client_10458,0.26499999999999996
test_Client_10459,0.046749999999999944
test_Client_1046,0.31708333333333333
test_Client_10460,0.10000000000000002
test_Client_10461,0.131875
test_Client_10462,0.07461538461538463
test_Client_10463,0.039999999999999994
test_Client_10464,0.01
test_Client_10465,0.19999999999999998
test_Client_10466,0.06270270270270271
test_Client_10467,0.029032258064516137
test_Client_10468,0.20040000000000002
test_Client_10469,0.158421052631579
test_Client_1047,0.12780487804878052
test_Client_10470,0.03200000000000001
test_Client_10471,0.09379746835443034
test_Client_10472,0.15
test_Client_10473,0.07884615384615387
test_Client_10474,0.11985915492957748
test_Client_10475,0.09511627906976744
test_Client_10476,0.09233766233766236
test_Client_10477,0.2568333333333333
test_Client_10478,0.18
test_Client_10479,0.18033333333333335
test_Client_1048,0.06169230769230768
test_Client_10480,0.17444444444444446
test_Client_10481,0.08037037037037037
test_Client_10482,0.265
test_Client_10483,0.0016666666666666668
test_Client_10484,0.14136363636363625
test_Client_10485,0.18875
test_Client_10486,0.22
test_Client_10487,0.05181818181818181
test_Client_10488,0.1871052631578948
test_Client_10489,0.05666666666666667
test_Client_1049,0.1420588235294118
test_Client_10490,0.105
test_Client_10491,0.048846153846153824
test_Client_10492,0.0
test_Client_10493,0.07533333333333332
test_Client_10494,0.1542105263157895
test_Client_10495,0.09000000000000001
test_Client_10496,0.09874999999999998
test_Client_10497,0.09000000000000001
test_Client_10498,0.1058974358974359
test_Client_10499,0.07843750000000001
test_Client_105,0.15409090909090908
test_Client_1050,0.06178571428571431
test_Client_10500,0.18560975609756097
test_Client_10501,0.03317073170731709
test_Client_10502,0.08
test_Client_10503,0.032
test_Client_10504,0.1642857142857143
test_Client_10505,0.05600000000000002
test_Client_10506,0.18250000000000002
test_Client_10507,0.1314705882352941
test_Client_10508,0.07500000000000002
test_Client_10509,0.06066666666666667
test_Client_1051,0.096
test_Client_10510,0.07936507936507936
test_Client_10511,0.15545454545454543
test_Client_10512,0.126
test_Client_10513,0.21499999999999997
test_Client_10514,0.08
test_Client_10515,0.1175
test_Client_10516,0.03
test_Client_10517,0.18
test_Client_10518,0.03681818181818183
test_Client_10519,0.05464285714285712
test_Client_1052,0.07714285714285715
test_Client_10520,0.1461111111111111
test_Client_10521,0.10434782608695652
test_Client_10522,0.041282051282051306
test_Client_10523,0.1152
test_Client_10524,0.07055555555555555
test_Client_10525,0.08513513513513511
test_Client_10526,0.03378787878787879
test_Client_10527,0.016
test_Client_10528,0.05720000000000002
test_Client_10529,0.14575
test_Client_1053,0.012499999999999999
test_Client_10530,0.075
test_Client_10531,0.08214285714285711
test_Client_10532,0.028421052631578955
test_Client_10533,0.005
test_Client_10534,0.03166666666666666
test_Client_10535,0.2794444444444444
test_Client_10536,0.06
test_Client_10537,0.04781249999999999
test_Client_10538,0.08730769230769231
test_Client_10539,0.11000000000000001
test_Client_1054,0.1996875
test_Client_10540,0.18130434782608693
test_Client_10541,0.09823529411764707
test_Client_10542,0.16428571428571426
test_Client_10543,0.024
test_Client_10544,0.21666666666666667
test_Client_10545,0.053125
test_Client_10546,0.04357142857142858
test_Client_10547,0.16658536585365855
test_Client_10548,0.03291666666666668
test_Client_10549,0.10900000000000001
test_Client_1055,0.0
test_Client_10550,0.08490909090909089
test_Client_10551,0.122
test_Client_10552,0.049818181818181824
test_Client_10553,0.1864150943396226
test_Client_10554,0.0675
test_Client_10555,0.20950000000000002
test_Client_10556,0.0631818181818182
test_Client_10557,0.26
test_Client_10558,0.14258064516129038
test_Client_10559,0.14736842105263157
test_Client_1056,0.09300000000000001
test_Client_10560,0.11333333333333331
test_Client_10561,0.02562500000000001
test_Client_10562,0.08833333333333333
test_Client_10563,0.11249999999999998
test_Client_10564,0.16119047619047622
test_Client_10565,0.04901408450704225
test_Client_10566,0.06800000000000002
test_Client_10567,0.1991666666666667
test_Client_10568,0.0811111111111111
test_Client_10569,0.14254545454545453
test_Client_1057,0.12229508196721312
test_Client_10570,0.10852941176470589
test_Client_10571,0.2576923076923077
test_Client_10572,0.1438888888888889
test_Client_10573,0.16999999999999998
test_Client_10574,0.05600000000000001
test_Client_10575,0.11797297297297296
test_Client_10576,0.21164179104477604
test_Client_10577,0.1059649122807017
test_Client_10578,0.08439024390243902
test_Client_10579,0.06846153846153843
test_Client_1058,0.10166666666666668
test_Client_10580,0.09333333333333334
test_Client_10581,0.05529411764705884
test_Client_10582,0.09621212121212117
test_Client_10583,0.11878787878787879
test_Client_10584,0.005
test_Client_10585,0.06705882352941177
test_Client_10586,0.11850746268656714
test_Client_10587,0.24450000000000002
test_Client_10588,0.10727272727272726
test_Client_10589,0.027916666666666676
test_Client_1059,0.20777777777777778
test_Client_10590,0.14850000000000002
test_Client_10591,0.15216216216216213
test_Client_10592,0.02
test_Client_10593,0.02272727272727274
test_Client_10594,0.2118918918918919
test_Client_10595,0.1392
test_Client_10596,0.170625
test_Client_10597,0.06916666666666668
test_Client_10598,0.1890624999999999
test_Client_10599,0.08000000000000002
test_Client_106,0.17
test_Client_1060,0.03636363636363637
test_Client_10600,0.086
test_Client_10601,0.15500000000000003
test_Client_10602,0.14
test_Client_10603,0.042911392405063295
test_Client_10604,0.19916666666666671
test_Client_10605,0.18083333333333332
test_Client_10606,0.016666666666666666
test_Client_10607,0.06999999999999999
test_Client_10608,0.1725
test_Client_10609,0.10000000000000002
test_Client_1061,0.05142857142857144
test_Client_10610,0.024300000000000002
test_Client_10611,0.12958333333333336
test_Client_10612,0.10539473684210524
test_Client_10613,0.07158536585365853
test_Client_10614,0.05080000000000002
test_Client_10615,0.06666666666666664
test_Client_10616,0.09666666666666668
test_Client_10617,0.16666666666666669
test_Client_10618,0.01
test_Client_10619,0.0953125
test_Client_1062,0.135
test_Client_10620,0.08447761194029849
test_Client_10621,0.11624999999999999
test_Client_10622,0.04500000000000002
test_Client_10623,0.06529411764705884
test_Client_10624,0.15333333333333335
test_Client_10625,0.01
test_Client_10626,0.2783333333333334
test_Client_10627,0.08750000000000001
test_Client_10628,0.195
test_Client_10629,0.1184615384615385
test_Client_1063,0.07
test_Client_10630,0.23656250000000006
test_Client_10631,0.12849999999999998
test_Client_10632,0.04264150943396227
test_Client_10633,0.12925000000000003
test_Client_10634,0.11122448979591835
test_Client_10635,0.1
test_Client_10636,0.19656250000000006
test_Client_10637,0.08210526315789472
test_Client_10638,0.1627777777777778
test_Client_10639,0.02514285714285715
test_Client_1064,0.0922641509433962
test_Client_10640,0.14076923076923079
test_Client_10641,0.305
test_Client_10642,0.09
test_Client_10643,0.09439393939393938
test_Client_10644,0.052
test_Client_10645,0.1421739130434783
test_Client_10646,0.15949999999999998
test_Client_10647,0.31142857142857144
test_Client_10648,0.09472727272727269
test_Client_10649,0.10233333333333335
test_Client_1065,0.1359649122807018
test_Client_10650,0.16629629629629628
test_Client_10651,0.15219178082191775
test_Client_10652,0.049605263157894715
test_Client_10653,0.09891891891891888
test_Client_10654,0.08409090909090906
test_Client_10655,0.1461764705882353
test_Client_10656,0.01
test_Client_10657,0.07
test_Client_10658,0.09555555555555556
test_Client_10659,0.032027027027027026
test_Client_1066,0.06333333333333334
test_Client_10660,0.11195121951219507
test_Client_10661,0.14517241379310347
test_Client_10662,0.04192307692307692
test_Client_10663,0.17342105263157898
test_Client_10664,0.09283582089552236
test_Client_10665,0.09749999999999999
test_Client_10666,0.06216216216216219
test_Client_10667,0.18
test_Client_10668,0.22
test_Client_10669,0.08656250000000001
test_Client_1067,0.08241379310344829
test_Client_10670,0.050588235294117656
test_Client_10671,0.154
test_Client_10672,0.22783333333333336
test_Client_10673,0.17730769230769236
test_Client_10674,0.029333333333333336
test_Client_10675,0.24
test_Client_10676,0.12916666666666668
test_Client_10677,0.09354838709677422
test_Client_10678,0.12678571428571428
test_Client_10679,0.09000000000000001
test_Client_1068,0.15045454545454548
test_Client_10680,0.07250000000000001
test_Client_10681,0.10919354838709677
test_Client_10682,0.046923076923076935
test_Client_10683,0.08945945945945946
test_Client_10684,0.0350632911392405
test_Client_10685,0.07456521739130434
test_Client_10686,0.06741176470588232
test_Client_10687,0.08709677419354839
test_Client_10688,0.5599999999999999
test_Client_10689,0.09333333333333335
test_Client_1069,0.033250000000000016
test_Client_10690,0.15484375
test_Client_10691,0.15818181818181817
test_Client_10692,0.03526315789473685
test_Client_10693,0.10375
test_Client_10694,0.18802816901408453
test_Client_10695,0.15972972972972976
test_Client_10696,0.34595238095238096
test_Client_10697,0.25748091603053436
test_Client_10698,0.012
test_Client_10699,0.14750000000000002
test_Client_107,0.11307692307692306
test_Client_1070,0.08769230769230768
test_Client_10700,0.19873239436619713
test_Client_10701,0.11764705882352941
test_Client_10702,0.09500000000000001
test_Client_10703,0.057499999999999996
test_Client_10704,0.17172413793103447
test_Client_10705,0.13499999999999998
test_Client_10706,0.004
test_Client_10707,0.07521126760563376
test_Client_10708,0.08600000000000001
test_Client_10709,0.2671428571428572
test_Client_1071,0.05555555555555555
test_Client_10710,0.10394736842105264
test_Client_10711,0.12260869565217393
test_Client_10712,0.041428571428571426
test_Client_10713,0.10714285714285714
test_Client_10714,0.14899999999999997
test_Client_10715,0.07800000000000001
test_Client_10716,0.046499999999999965
test_Client_10717,0.06551724137931035
test_Client_10718,0.12594936708860763
test_Client_10719,0.0679310344827586
test_Client_1072,0.03520000000000001
test_Client_10720,0.12827586206896552
test_Client_10721,0.15125
test_Client_10722,0.11142857142857145
test_Client_10723,0.10666666666666667
test_Client_10724,0.015
test_Client_10725,0.11246753246753245
test_Client_10726,0.09500000000000001
test_Client_10727,0.1617391304347826
test_Client_10728,0.15833333333333333
test_Client_10729,0.0975
test_Client_1073,0.11285714285714286
test_Client_10730,0.13214285714285717
test_Client_10731,0.0934090909090909
test_Client_10732,0.07999999999999999
test_Client_10733,0.11117647058823531
test_Client_10734,0.04763157894736843
test_Client_10735,0.12583333333333335
test_Client_10736,0.2147222222222223
test_Client_10737,0.18499999999999997
test_Client_10738,0.13928571428571426
test_Client_10739,0.0376923076923077
test_Client_1074,0.12000000000000001
test_Client_10740,0.04878048780487807
test_Client_10741,0.12
test_Client_10742,0.0911764705882353
test_Client_10743,0.15416666666666665
test_Client_10744,0.08615384615384615
test_Client_10745,0.27416666666666667
test_Client_10746,0.048243243243243195
test_Client_10747,0.197888888888889
test_Client_10748,0.05500000000000002
test_Client_10749,0.0175
test_Client_1075,0.14186440677966103
test_Client_10750,0.04
test_Client_10751,0.10675675675675676
test_Client_10752,0.21324324324324326
test_Client_10753,0.42555555555555535
test_Client_10754,0.07826086956521737
test_Client_10755,0.07542857142857143
test_Client_10756,0.325
test_Client_10757,0.06666666666666667
test_Client_10758,0.23854166666666668
test_Client_10759,0.015
test_Client_1076,0.09732394366197183
test_Client_10760,0.09108108108108108
test_Client_10761,0.058260869565217394
test_Client_10762,0.015
test_Client_10763,0.054285714285714284
test_Client_10764,0.105
test_Client_10765,0.03775000000000001
test_Client_10766,0.17375000000000004
test_Client_10767,0.04499999999999999
test_Client_10768,0.05875000000000002
test_Client_10769,0.22916666666666674
test_Client_1077,0.1412121212121212
test_Client_10770,0.08750000000000001
test_Client_10771,0.04796296296296295
test_Client_10772,0.08200000000000002
test_Client_10773,0.18404761904761904
test_Client_10774,0.15213114754098359
test_Client_10775,0.11152542372881354
test_Client_10776,0.2705882352941177
test_Client_10777,0.13983333333333334
test_Client_10778,0.08958333333333335
test_Client_10779,0.11595744680851064
